Site Code,Site Name,Cells,New MBU,Priority,DG Rating,OMO,OMO Host Name,Host ID,2026-08-01 00:00:00,2026-08-02 00:00:00,2026-08-03 00:00:00,2026-08-04 00:00:00,2026-08-05 00:00:00,2026-08-06 00:00:00,2026-08-07 00:00:00,2026-08-08 00:00:00,2026-08-09 00:00:00,2026-08-10 00:00:00,2026-08-11 00:00:00,2026-08-12 00:00:00,2026-08-13 00:00:00,2026-08-14 00:00:00,2026-08-15 00:00:00,2026-08-16 00:00:00,2026-08-17 00:00:00,2026-08-18 00:00:00,2026-08-19 00:00:00,2026-08-20 00:00:00,2026-08-21 00:00:00,2026-08-22 00:00:00,2026-08-23 00:00:00,2026-08-24 00:00:00,2026-08-25 00:00:00,2026-08-26 00:00:00,2026-08-27 00:00:00,2026-08-28 00:00:00,2026-08-29 00:00:00,2026-08-30 00:00:00,2026-08-31 00:00:00,TDT,T-Fuel,Occurrence ,Total NAR,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th,26th,27th,28th,29th,30th,31st,Fuel Total,MBU,OMO Host Name,Host ID,Type
HWY0234,HWY0234__MuhallahAbbasNagar,3,C4-GUJ-01,Elite,,,GLO,,,156.65,202.83333333333331,,,,,,,15.25,,,,,,,,,379.58333333333337,,,,,,,,,,,,,754.3166666666667,,4,0.9912694830246913,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
RUR8836,RUR8836__JandasingGuj,4,C4-HFZ-06,Platinum,27,,,,,,,,,,,,514.0833333333334,1012.5833333333333,,,,,,,,,,,,,,,,,,,,,,1526.6666666666665,,2,0.9867476851851852,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-HFZ-06,,,Macro
RUR8069,RUR8069_Hundal,3,C4-SKT-03,Elite,,,GLO,,,,,,,,,,,,,,,,47.08333333333334,,,,,,,,,,,,,,,,,47.08333333333334,,1,0.9994550540123457,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
GUJ9440,GUJ9440__S_Chah Talianwala Warid_MDGJ1832,3,C4-GUJ-02,Elite,9,,,,,,,,,69.33333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,69.33333333333334,,1,0.9991975308641975,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
RGA9707,RGA9707__BudhGoraya,3,C4-HFZ-06,Platinum,9,,,,35.49999999999999,62.99999999999999,,,,,,33,9.75,,,,,10,,10,19.999999999999996,19.749999999999996,18,19.5,,,,,,,,,,,,238.5,,10,0.9972395833333333,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-HFZ-06,,,Macro
RUR5650,RUR5650_USF_USLK007_Chak Dodhoo Narowal,3,C4-NRW-05,Platinum,30,,,,,257,,,293.3833333333333,,,,,,,,,,,,,159.85,1337.3500000000004,,,,,,,,,,,,,2047.5833333333337,,4,0.9763011188271605,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-NRW-05,,,Macro
RUR0346,RUR0346__Gondlanwala,3,C4-GUJ-02,Elite,,OMO,UFONE,3894,,25,,,,40.08333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,65.08333333333333,,2,0.9992467206790124,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,UFone,3894,Macro
HFZ3804,HFZ3804__Gulshan_Usman,3,C4-HFZ-06,Platinum,20,,,,,,161.66666666666666,,39.50000000000001,,,,,,28.75,175.99999999999997,58.16666666666667,,,,,,,,,,,,,,,,,,,464.0833333333333,,5,0.9946286651234568,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-HFZ-06,,,Macro
RUR0717,RUR0717_Mandrian Wala,3,C4-HFZ-06,Platinum,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-HFZ-06,,,Macro
RUR5786,RUR5786__S_NearZafar,3,C4-NRW-05,Platinum,,B2S,Enfrashare,EC1-NRW-02489,,,,,,,,,,,,857.1666666666667,,,800.6666666666667,,,,,,,,,,,,,,,,,1657.8333333333335,,2,0.9808121141975309,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-NRW-05,,,Macro
SKT8839,SKT8839__MuradPurNaiAbadiSKT,3,C4-SKT-03,Elite,27,,,,,,,,,,214.75,,,,,,,,,,,404.4999999999999,,,,,,,,,,,,,,619.2499999999999,,2,0.9928327546296296,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
HWY1576,HWY1576__Langaryal,3,C4-GRT-04,Platinum,9,,,,157.08333333333334,64.75,27.749999999999996,45.24999999999999,55.583333333333336,91.41666666666669,253.74999999999997,40.583333333333336,48.666666666666664,52.166666666666664,27.749999999999996,105.16666666666667,84.83333333333333,,260.83333333333326,,188.41666666666666,80.24999999999999,101.74999999999997,156.75000000000003,,,,,,,,,,,,1842.7499999999998,,18,0.978671875,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GRT-04,,,Macro
GUJ3065,GUJ3065__MuhammadiTown,3,C4-GUJ-01,Elite,20,,,,,,,,389.90000000000015,,,,,,,,,27.583333333333332,,75.24999999999999,2048.0499999999997,1538.7833333333333,381.83333333333337,484.1166666666666,,,,,,,,,,,,4945.516666666666,,7,0.9427602237654321,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
GUJ3887,GUJ3887__ChandDaQila,3,C4-GUJ-01,Elite,30,,,,,,145,,365.58333333333337,,312.58333333333337,,,169.5,32.5,,,,,,270.4166666666667,,118.5,148.00000000000003,,,,,,,,,,,,1562.0833333333335,,8,0.9819203317901234,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
RUR6930,RUR6930__SabzPriMor_NEW,3,C4-NRW-05,Elite,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-NRW-05,,,Macro
SKT3425,SKT3425__CanttPlazaSlkttCantt,3,C4-SKT-03,Elite,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
SKT1618,SKT1618__S_Rang Pura Green Town_MDSK4275,4,C4-SKT-03,Platinum,30,,,,575.4333333333334,,23,,17.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,616.1,,3,0.9946519097222222,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
RUR4032,RUR4032__SKTWellRiseFactory,3,C4-WZD-07,Platinum,30,,,,,,,,,1256.8833333333337,,448.5,,,,,,32.33333333333333,,,141.99999999999997,117.16666666666667,14.75,,,,,,,,,,,,,2011.6333333333337,,6,0.9767172067901234,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-WZD-07,,,Macro
GUJ0724,GUJ0724__Garjakh,4,C4-GUJ-02,Elite,30,,,,51.16666666666666,48.66666666666667,9,54.166666666666664,68.66666666666666,,,,,,38.333333333333336,17.833333333333332,,17.666666666666668,,,,103.33333333333334,,,,,,,,,,,,,,408.83333333333337,,9,0.9964510995370371,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
RUR0866,RUR0866__KhojeChakBajwatRD,3,C4-SKT-03,Platinum,27,,,,,,,,,24.75,,,,,,118.71666666666667,,,,928.7499999999997,350.33333333333337,383.98333333333335,,,,,,,,,,,,,,1806.533333333333,,5,0.9790910493827161,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
SKT3223,SKT3223__Rangpur2,4,C4-SKT-03,Elite,30,,,,,,,,564.7499999999998,,,,,,,,,,98.33333333333331,,,,,,,,,,,,,,,,,663.083333333333,,2,0.994244068287037,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
HFZ5343,HFZ5343__S_DefenceColony,3,C4-HFZ-06,Elite,,B2S,E.Co,e.coPK016490PU,,,,,,,,,,,,,,671.9000000000001,,,,,,,,,,,,,,,,,,671.9000000000001,,1,0.9922233796296297,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-HFZ-06,E.Co,,Macro
SKT3154,SKT3154__Opp_Masjid_Molvi,3,C4-SKT-03,Platinum,31,,,,,,,,,,,,,,,,,,13.666666666666666,,24.25,,,,,,,,,,,,,,,37.916666666666664,,2,0.999561149691358,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
GUJ9461,GUJ9461__S_Gulzar Colony Warid_MDGJ4235,3,C4-GUJ-01,Elite,,OMO,CMPak,5594,1028.5166666666664,178.33333333333331,103.33333333333334,203.33333333333334,340.5,,,124.08333333333334,,302.3333333333333,27.333333333333336,189,23,,77.75000000000001,220.16666666666663,17.75,390.9166666666665,216.50000000000003,257.6666666666667,,,,,,,,,,,,3700.516666666666,,16,0.9571699459876544,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
GUJ9434,GUJ9434__S_Gulzar Colony Warid_MDGJ4162,3,C4-GUJ-01,Elite,9,,,,303.4500000000001,827.6833333333332,1226.4,784.4666666666665,139.41666666666666,312.5833333333334,157.3,288.3333333333333,195.58333333333334,173.49999999999997,117.58333333333334,,78.5,196.5,471.0666666666667,1110.25,9.5,362.8833333333333,1739.4166666666663,,,,,,,,,,,,,8494.416666666666,,18,0.9016849922839506,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
RUR0903,RUR0903__Ferozepur,3,C4-NRW-05,Platinum,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-NRW-05,,,Macro
RUR9501,RUR9501__S_KalasKay_1M3547,4,C4-HFZ-06,Elite,27,,,,,,,,,,,,,34.333333333333336,,,,,,,,,38,,,,,,,,,,,,,72.33333333333334,,2,0.9993721064814816,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-HFZ-06,,,Macro
QDS9645,QDS9645__BohktlaRd,4,C4-HFZ-06,Elite,30,,,,,,27.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.666666666666668,,1,0.9997598379629629,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-HFZ-06,,,Macro
SKT4635,SKT4635__IslmiacollegeSKT,4,C4-SKT-03,Platinum,,,GLO,,,,,216.25000000000003,,,,,,,,,20.666666666666668,,,,,,,,,,,,,,,,,,,236.91666666666669,,2,0.997943431712963,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
GUJ9454,GUJ9454__S_OPP Jinah Park Warid_MDGJ4224,3,C4-GUJ-01,Platinum,30,,,,,,984.5499999999998,,1027.9666666666667,,506.0000000000001,,,1375.2999999999997,,1152,,,,,1115.3333333333333,,962.5,,,,,,,,,,,,,7123.649999999999,,7,0.9175503472222222,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
RUR0275,RUR0275__S_Dhudu_Chak_Warid_MDNR7579,3,C4-NRW-05,Elite,,OMO,CMPak,7713,,,,,,,,,,,,,316.8333333333333,132.25000000000003,,,,,103.5,,,,,,,,,,,,,552.5833333333334,,3,0.9936043595679013,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-NRW-05,CMPAK,7713,Macro
AMG9500,AMG9500__S_Masjid_Bilal_2J3779,3,C4-HFZ-06,Platinum,,,GLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-HFZ-06,,,Macro
RUR5622,RUR5622__S_MameyWal,3,C4-NRW-05,Platinum,,B2S,Enfrashare,EC1-SKG-02361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-NRW-05,,,Macro
HFZ9814,HFZ9814__sohnservice_st,3,C4-HFZ-06,Elite,,,GLO,,,,,,,,,,,,,,,720.6666666666667,,,,,,,,,,,,,,,,,,720.6666666666667,,1,0.9916589506172839,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-HFZ-06,,,Macro
