SiteCode,Site Name,NoofCells,(2G/3G),Priority,Type,Category,MBU#,OMO Colocation,OMO host name ,DG site,2026-08-01 00:00:00,2026-08-02 00:00:00,2026-08-03 00:00:00,2026-08-04 00:00:00,2026-08-05 00:00:00,2026-08-06 00:00:00,2026-08-07 00:00:00,2026-08-08 00:00:00,2026-08-09 00:00:00,2026-08-10 00:00:00,2026-08-11 00:00:00,2026-08-12 00:00:00,2026-08-13 00:00:00,2026-08-14 00:00:00,2026-08-15 00:00:00,2026-08-16 00:00:00,2026-08-17 00:00:00,2026-08-18 00:00:00,2026-08-19 00:00:00,2026-08-20 00:00:00,2026-08-21 00:00:00,2026-08-22 00:00:00,2026-08-23 00:00:00,2026-08-24 00:00:00,2026-08-25 00:00:00,2026-08-26 00:00:00,2026-08-27 00:00:00,2026-08-28 00:00:00,2026-08-29 00:00:00,2026-08-30 00:00:00,2026-08-31 00:00:00,Frequency,4G NAR
RUR9392,RUR9392__S_Shori ChattaWarid_1P3564,6,2G/LTE,Diamond,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
SKT8139,SKT8139__T_SoniAquare,4,2G/3G/LTE,Bronze,Micro,Jazz CP Prime,C4-SKT-03,JAZZ,JAZZ,Non DG Site,100,100,100,92.813946759259,100,100,100,100,100,100,100,100,98.998842592592,100,100,100,100,100,99.994212962963,100,,,,,,,,,,,,3,99.5903501157407
RTR1365,RTR1365__P_Rasoolpur_Tarrar_VillageWarid_315348,9,2G/3G/LTE,Elite,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,96.010802469135,100,100,100,100,100,100,,,,,,,,,,,,1,99.80054012345674
SKT3425,SKT3425__S_CanttPlazaSlkttCantt,12,2G/3G/LTE,Elite,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.994212962963,100,,,,,,,,,,,,1,99.99971064814815
SMB5779,SMB5779__S_MohallaSherabad,12,2G/3G/LTE,Diamond,Macro,B2S,C4-WZD-07,Enfrashare,Enfrashare,Non DG Site,89.253954475308,83.171778549382,93.719135802469,94.076485339506,92.716531635802,93.62461419753,93.85898919753,92.07561728395,94.701485339506,93.07243441358,93.679108796296,95.380015432098,94.302662037037,100,96.90586419753,93.073881172839,85.997781635802,94.286265432098,78.655960648148,69.875096450617,,,,,,,,,,,,19,91.12138310185142
RUR1066,RUR1066__S_Shaheedanwali,9,2G/3G/LTE,Diamond,Macro,Standby,C4-MBD-08,Jazz Host/CM-PAK+TELENOR Guest,DEODAR,DG site,100,100,98.940972222222,100,100,100,99.637345679012,100,100,100,100,100,100,100,100,100,100,100,100,99.832175925925,,,,,,,,,,,,3,99.92052469135794
PMD9666,PMD9666__S_RomalJuttanSKT,9,2G/3G/LTE,Gold,Macro,Standby,C4-SKT-03,Jazz Host/TELENOR Guest,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,99.751157407407,99.936342592592,100,99.967206790123,100,99.990354938271,100,,,,,,,,,,,,4,99.98225308641965
GUJ0387,GUJ0387__P_ModelTown,9,2G/3G/LTE,Platinum,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,85.356224279835,89.609696502057,100,94.794238683127,94.819315843621,95.132458847736,99.050925925925,98.431712962963,97.57265946502,98.853523662551,97.841435185185,99.278549382716,98.165509259259,99.131944444444,98.674768518518,96.099537037037,98.491512345679,94.760802469135,90.56970164609,98.173225308642,,,,,,,,,,,,19,96.240387088477
SKT6056,SKT6056__S_MalkayKalanRd,9,2G/LTE,Platinum,Macro,B2S,C4-SKT-03,E.Co,E.CO,Non DG Site,100,100,100,100,94.333847736625,100,100,99.999356995884,100,100,98.56674382716,100,100,100,100,100,96.143904320987,80.511188271604,100,100,,,,,,,,,,,,5,98.477752057613
GUJ8921,GUJ8921__S_princeCinema,9,2G/3G/LTE,Diamond,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,100,81.270576131687,91.439043209876,69.132587448559,93.790509259259,100,100,100,100,100,100,100,100,100,100,100,100,85.21412037037,100,100,,,,,,,,,,,,5,96.04234182098756
HWY8852,HWY8852__S_Bagh9PindiBhatian,9,2G/3G/LTE,Gold,Macro,Standby,C4-HFZ-06,Jazz Host/TELENOR Guest,DEODAR,DG site,100,100,100,100,98.499228395061,100,94.893904320987,100,100,100,100,100,100,95.192901234567,100,94.616769547325,100,100,100,100,,,,,,,,,,,,4,99.16014017489701
QMS9704,QMS9704__S_KotNanakQilaMolSingh,9,2G/LTE,Platinum,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,100,100,99.929269547325,99.979423868312,97.291666666666,100,99.973636831275,99.963348765432,99.981352880658,93.755787037037,98.917824074074,100,99.119727366255,99.112011316872,100,100,98.873456790123,92.568158436214,100,89.88811728395,,,,,,,,,,,,13,98.46768904320963
RUR6930,RUR6930__S_SabzPriMor,12,2G/3G/LTE,Elite,Macro,Standby,C4-NRW-05,Jazz Host/TELENOR Guest,DEODAR,DG site,100,100,100,100,96.293885030864,97.359664351851,100,98.625578703703,100,100,98.523823302469,100,100,99.377411265432,99.458912037037,99.680266203703,100,98.418209876543,99.99855324074,100,,,,,,,,,,,,9,99.38681520061711
GUJ0662,GUJ0662__Q_GIFTUniversity,4,2G/3G/LTE,Platinum,Micro,Jazz CP Prime,C4-GUJ-02,JAZZ,JAZZ,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.995659722222,100,,,,,,,,,,,,1,99.9997829861111
GUJ0278,GUJ0278__P_RahwaliAC,16,2G/3G/LTE,Hub,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,89.326171875,78.036024305555,95.708188657407,93.049768518518,90.506518031189,100,99.997867933723,98.723196881091,99.994517543859,98.361050194931,93.232821637426,74.21875,92.25268031189,99.993603801169,99.999086257309,99.998477095516,93.152716861598,100,99.995735867446,100,,,,,,,,,,,,17,94.82735878868134
HFZ9402,HFZ9402__S_City Police StationWarid_HF4298,18,2G/3G/LTE,Elite,Macro,Standby,C4-HFZ-06,Jazz Host/CM-PAK+UFONE Guest,DEODAR,DG site,98.570280349794,100,100,100,100,100,100,100,100,98.473508230452,100,100,100,90.517618312757,100,100,100,100,100,100,,,,,,,,,,,,3,99.37807034465015
NVK4974,NVK4974__S_Dtenosheravirkan,9,2G/3G/LTE,Diamond,Macro,Deodar CP Prime,C4-HFZ-06,JAZZ,DEODAR,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
GUJ3875,GUJ3875__P_SialkotBypass,12,2G/LTE,Elite,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,97.56462191358,92.111786265432,89.417438271604,100,94.437210648148,98.672357253086,90.415219907407,100,100,100,93.811246141975,84.786361882716,100,100,100,100,98.188175154321,66.14486882716,82.120949074074,98.214699074074,,,,,,,,,,,,12,94.29424672067884
RUR9476,RUR9476__S_New Abadi SKT_MDSK4187,18,2G/3G/LTE,Elite,Macro,Deodar CP Prime,C4-SKT-03,JAZZ,DEODAR,Non DG Site,93.06841563786,97.121270576131,99.498456790123,96.745756172839,96.212705761316,96.023984053497,95.558449074074,94.739583333333,94.541216563786,94.444444444444,94.444444444444,97.179462448559,100,100,100,100,99.919945987654,100,88.745820473251,100,,,,,,,,,,,,14,96.91219778806555
RUR6547,RUR6547__S_Daluwali,6,2G/LTE,Platinum,Macro,B2S,C4-SKT-03,Enfrashare,Enfrashare,Non DG Site,100,71.859567901234,100,100,100,100,100,100,100,93.680555555555,100,100,100,90.821759259259,91.666666666666,66.858603395061,99.835069444444,95.482253086419,92.930169753086,100,,,,,,,,,,,,8,95.15673225308619
QMZ1528,QMZ1528__S_Qila Mir ZamanWarid_1I3519,6,2G/3G/LTE,Gold,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,100,100,100,100,100,90.189043209876,100,100,100,100,100,100,100,100,100,100,94.987461419753,88.995949074074,100,100,,,,,,,,,,,,3,98.70862268518515
RUR8539,RUR8539__S_SaddaRd,6,2G/LTE,Bronze,Macro,B2S,C4-SKT-03,Enfrashare,Enfrashare,Non DG Site,69.146412037037,100,100,100,100,100,100,100,93.449074074074,100,100,100,100,100,100,100,100,100,67.289737654321,61.504629629629,,,,,,,,,,,,4,94.56949266975305
RUR4032,RUR4032__S_SKTWellRiseFactory,9,2G/3G/LTE,Platinum,Macro,Standby,C4-WZD-07,Jazz Host/CM-PAK Guest,DEODAR,DG site,100,100,100,100,100,62.57265946502,100,89.535751028806,100,100,100,100,100,99.908050411522,99.980709876543,99.97299382716,86.875,91.510416666666,99.430298353909,100,,,,,,,,,,,,8,96.4892939814813
DMK6996,DMK6996__S_DhamonkayDaska,9,2G/3G/LTE,Diamond,Macro,Standby,C4-WZD-07,Jazz Host/CM-PAK Guest,DEODAR,DG site,95.079732510288,88.888888888888,88.888888888888,88.888888888888,90.268132716049,100,100,100,79.077932098765,100,100,100,100,100,100,100,100,100,85.659722222222,99.753086419753,,,,,,,,,,,,8,95.82526363168706
SKT9481,SKT9481__S_Ghausia Street Muslim colony_MDSK4265,12,2G/3G/LTE,Elite,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,80.133101851851,81.877411265432,100,100,100,99.99324845679,99.99324845679,100,,,,,,,,,,,,4,98.09985050154316
KGR8995,KGR8995__H_MohallaSiddiqpura,9,2G/3G/LTE,Elite,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.998070987654,100,100,100,100,,,,,,,,,,,,1,99.99990354938271
RUR4415,RUR4415__S_GHKKotlikhano,6,2G/LTE,Bronze,Macro,Standby,C4-WZD-07,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,98.972800925925,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.94864004629625
MBN9682,MBN9682__S_PhaliaRdMandiBah,9,2G/3G/LTE,Hub,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
RUR5142,RUR5142__S_Kallu Pyara Warid_MDSK4519,15,2G/LTE,Platinum,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,100,99.932098765432,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.99660493827159
SKT8134,SKT8134__Q_BascoShoesRailwayRd,4,2G/3G/LTE,Bronze,Micro,Jazz CP Prime,C4-SKT-03,JAZZ,JAZZ,Non DG Site,98.467881944444,100,100,93.797743055555,92.673611111111,100,100,92.30324074074,100,100,99.953703703703,100,87.216435185185,100,100,100,100,100,91.199363425925,100,,,,,,,,,,,,7,97.78059895833314
RUR6158,RUR6158__S_Adda Muna Musa Sargodha Road warid_MR335303,12,2G/3G/LTE,Platinum,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.100597993827,100,100,100,100,100,100,100,100,100,100,100,100,99.437210648148,100,100,100,100,100,100,,,,,,,,,,,,2,99.92689043209876
RUR4796,RUR4796__S_KMKFerozwala,12,2G/3G/LTE,Diamond,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,94.323398919753,100,95.110918209876,90.667438271604,100,100,99.689911265432,100,97.377025462963,100,100,98.263888888888,100,100,100,100,100,100,100,100,,,,,,,,,,,,6,98.77162905092581
GUJ9949,GUJ9949__S_Urdu_Bazar,9,2G/3G/LTE,Bronze,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,100,100,100,100,100,92.533757716049,100,100,100,100,100,100,97.158564814814,99.375482253086,100,100,100,86.111111111111,87.301311728395,97.061149691358,,,,,,,,,,,,6,97.97706886574065
SKT6487,SKT6487__S_MahalKingra,9,2G/LTE,Gold,Macro,B2S,C4-SKT-03,ATL,ATL,Non DG Site,100,100,100,100,89.378858024691,100,100,100,100,100,100,100,100,96.331018518518,100,100,100,100,97.402263374485,88.888888888888,,,,,,,,,,,,4,98.60005144032911
RUR4914,RUR4914__S_PHADohballa,3,2G/LTE,Bronze,Macro,Standby,C4-MBD-08,Jazz Host/CM-PAK Guest,DEODAR,DG site,100,100,100,99.969135802469,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.99845679012346
SKT5805,SKT5805__S_AdalatGarh,12,2G/3G/LTE,Platinum,Macro,B2S,C4-SKT-03,Enfrashare,Enfrashare,Non DG Site,100,87.5,77.135416666666,87.677469135802,92.10792824074,100,90.616319444444,100,100,100,100,99.854841820987,91.666666666666,91.666666666666,95.629822530864,100,100,100,99.991319444444,100,,,,,,,,,,,,10,95.69232253086395
PND1615,PND1615__P_Hussain_AbadWarid_PB1543,9,2G/3G/LTE,Platinum,Macro,Standby,C4-HFZ-06,Jazz Host/TELENOR+CM-PAK Guest,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,91.041666666666,100,100,100,100,100,100,,,,,,,,,,,,1,99.5520833333333
QDS9513,QDS9513__S_Qila Didar Singh_315322,18,2G/3G/LTE,Elite,Macro,Standby,C4-HFZ-06,Jazz Host/CM-PAK Guest,DEODAR,DG site,99.98778292181,100,100,99.974601337448,99.622878086419,99.957240226337,99.88136574074,100,96.638374485596,97.022569444444,99.905156893004,99.46920010288,99.989390432098,99.825102880658,99.907407407407,99.95273919753,99.857896090535,99.890689300411,99.946309156378,99.9810313786,,,,,,,,,,,,17,99.59048675411474
GUJ9414,GUJ9414__S_Sec Y-People Cnly Warid_GJ4197,12,2G/3G/LTE,Hub,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,90.048707561728,98.42930169753,100,99.99324845679,100,,,,,,,,,,,,3,99.4235628858024
RUR2262,RUR2262__S_MianwaliPind_TPLKMR02,6,2G/LTE,Bronze,Macro,OMO,C4-HFZ-06,Jazz Guest/TELENOR Host,TELENOR,Non DG Site,100,100,100,100,100,90.190972222222,100,100,100,100,100,100,100,100,100,100,93.828125,88.634259259259,100,100,,,,,,,,,,,,3,98.63266782407405
NVK3537,NVK3537__S_BaduRataRd,18,2G/3G/LTE,Elite,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.661908436214,,,,,,,,,,,,1,99.93309542181069
GUJ3349,GUJ3349__P_FreedTown,9,2G/3G/LTE,Platinum,Macro,Deodar CP Prime,C4-GUJ-01,JAZZ,DEODAR,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.084619341563,91.820344650205,91.355452674897,91.436471193415,,,,,,,,,,,,4,98.58484439300399
GUJ3065,GUJ3065__S_MuhammadiTown,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,100,100,100,100,91.486304012345,100,100,100,100,100,100,100,100,98.964602623456,100,97.935474537037,51.263503086419,54.617091049382,54.753086419753,87.520254629629,,,,,,,,,,,,7,91.82701581790104
DSK6921,DSK6921__S_FarooqiaMosque,12,2G/3G/LTE,Elite,Macro,Deodar CP Prime,C4-WZD-07,JAZZ,DEODAR,Non DG Site,100,100,89.945023148148,100,100,100,100,100,99.231770833333,100,100,100,100,100,100,100,100,99.99180169753,99.718846450617,99.941647376543,,,,,,,,,,,,5,99.44145447530856
GUJ9442,GUJ9442__S_Rahmanpura Warid_MDGJ4215,12,2G/3G/LTE,Diamond,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,88.672839506172,92.747878086419,90.291763117283,96.279417438271,99.739101080246,100,99.97974537037,99.776716820987,99.827835648148,97.523630401234,97.542438271604,97.45418595679,100,99.958043981481,100,100,100,96.377314814814,98.718653549382,100,,,,,,,,,,,,14,97.74447820216005
RUR1130,RUR1130__S_OffloadRUR1968A,12,2G/3G/LTE,Elite,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,91.611689814814,100,100,99.574652777777,100,96.158854166666,94.836516203703,,,,,,,,,,,,4,99.10908564814801
SKG1155,SKG1155__P_Zafirwallrailway_Stn,12,2G/3G/LTE,Elite,Macro,OMO,C4-NRW-05,Jazz Guest/UFONE Host,UFONE,Non DG Site,100,97.119502314814,98.831018518518,83.146219135802,91.946855709876,93.200231481481,100,100,93.799672067901,98.803530092592,100,90.703607253086,93.483314043209,100,100,100,98.445698302469,96.212866512345,86.317997685185,96.518132716049,,,,,,,,,,,,13,95.92643229166634
MBN9844,MBN9844__P_MohallahBoharwala,20,2G/3G/LTE,Elite,Macro,Standby,C4-MBD-08,Jazz Host/CM-PAK Guest,DEODAR,Non DG Site,100,100,100,100,100,100,100,100,97.945601851851,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.89728009259255
HFZ9814,HFZ9814__S_sohna_service_st,12,2G/3G/LTE,Elite,Macro,Deodar CP Prime,C4-HFZ-06,Jazz Host/UFONE Guest,DEODAR,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,82.964409722222,100,100,100,100,100,100,,,,,,,,,,,,1,99.1482204861111
GUJ9999,GUJ9999__P_Mohalla_Islam_Pura,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-01,Jazz Host/CM-PAK Guest,DEODAR,DG site,100,98.216628086419,100,100,100,100,100,100,100,100,100,100,100,97.970196759259,100,100,98.564332561728,100,99.994695216049,97.386670524691,,,,,,,,,,,,5,99.60662615740729
RUR8153,RUR8153__S_LadhewalaGoraya,6,2G/LTE,Gold,Macro,B2S,C4-GUJ-01,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,93.878279320987,100,100,100,100,79.259259259259,100,,,,,,,,,,,,2,98.6568769290123
RUR8864,RUR8864__S_KotQadarBakshDistrictCourtHafizabad,9,2G/3G/LTE,Diamond,Macro,Standby,C4-HFZ-06,Jazz Host/TELENOR Guest,DEODAR,DG site,99.991640946502,99.989711934156,99.990997942386,99.994212962963,99.990997942386,99.990997942386,99.988425925925,99.998070987654,99.98778292181,99.990354938271,99.990354938271,99.989711934156,99.997427983539,99.992926954732,99.990997942386,99.990354938271,99.990354938271,99.995498971193,95.421167695473,92.740483539094,,,,,,,,,,,,20,99.40062371399124
SKT4630,SKT4630__S_AbikRoad,16,2G/3G/LTE,Platinum,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,99.646267361111,100,100,100,88.510199652777,95.137803819444,97.527488425925,100,99.98878761574,100,,,,,,,,,,,,5,99.04052734374986
PSR4155,PSR4155__P_ChurchRoadpasroor,20,2G/3G/LTE,Elite,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,93.357060185185,100,91.212962962963,100,100,83.907696759259,100,100,98.808738425925,100,100,100,91.708912037037,99.986979166666,100,98.442129629629,100,69.572627314814,92.911168981481,96.033564814814,,,,,,,,,,,,10,95.79709201388866
TPL9976,TPL9976__H_ThapNalaVillage,6,2G/LTE,Gold,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,30.039544753086,100,91.778549382716,100,97.900270061728,93.520447530864,99.157986111111,100,100,97.997685185185,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,6,95.5197241512345
RUR9397,RUR9397__S_Thatta Jahid HasanwalaWarid_HF5189,8,2G/LTE,Diamond,Macro,OMO,C4-HFZ-06,Jazz Guest/PTCL Host,PTCL,Non DG Site,100,100,100,100,100,100,100,100,100,100,74.168836805555,100,100,100,83.422309027777,100,100,100,100,100,,,,,,,,,,,,2,97.8795572916666
SKT4626,SKT4626__S_SanjeetGoharRd,10,2G/3G/LTE,Bronze,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,100,99.505787037037,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.998263888888,100,,,,,,,,,,,,2,99.97520254629625
RUR3753,RUR3753__S_MRDGujShkRd,9,2G/3G/LTE,Platinum,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,91.592721193415,93.967978395061,94.875257201646,87.199074074074,81.163194444444,96.971450617283,92.982253086419,98.150077160493,92.72890946502,91.544495884773,92.791280864197,94.81545781893,93.161651234567,84.486239711934,96.249356995884,96.263503086419,98.119855967078,96.494984567901,90.96836419753,83.611111111111,,,,,,,,,,,,20,92.40686085390897
CHW6916,CHW6916__S_MuhallahMahmad,12,2G/3G/LTE,Platinum,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,98.226273148148,99.356192129629,99.518711419753,100,99.36149691358,98.589891975308,98.446180555555,99.462287808642,98.945794753086,99.104456018518,100,98.847897376543,96.919849537037,100,99.785879629629,94.225019290123,96.676311728395,97.79899691358,99.962384259259,96.110628858024,,,,,,,,,,,,17,98.56691261574043
SKT1621,SKT1621__S_Ratra Sports_Wazirabad Road_MDSK4280,12,2G/3G/LTE,Elite,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,100,100,100,100,91.949749228395,61.505594135802,40.973668981481,40.225212191358,100,96.586612654321,90.656828703703,91.666666666666,91.666666666666,82.3046875,91.666666666666,91.666666666666,91.666666666666,91.666666666666,91.657503858024,83.074845679012,,,,,,,,,,,,15,86.44673514660461
GUJ5476,GUJ5476__S_FaizAlamTown,12,2G/3G/LTE,Platinum,Macro,B2S,C4-GUJ-02,Enfrashare,Enfrashare,Non DG Site,100,100,100,80.820794753086,100,79.085648148148,100,100,100,100,81.290509259259,100,81.248070987654,100,100,86.973379629629,100,84.611304012345,99.99324845679,80.159143518518,,,,,,,,,,,,8,93.70910493827145
MBN6233,MBN6233__S_Main_City_Bazar_MDMB4173,9,2G/3G/LTE,Elite,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,96.784979423868,98.070344650205,95.692515432098,98.158436213991,94.697145061728,91.768261316872,93.738425925925,100,93.030478395061,97.037037037037,99.180812757201,98.589248971193,99.128729423868,95.812757201646,94.876543209876,81.864711934156,100,90.223122427983,79.724794238683,100,,,,,,,,,,,,17,94.91891718106955
RUR1061,RUR1061__S_Dhunni,6,2G/LTE,Gold,Macro,Standby,C4-HFZ-06,Jazz Host/TELENOR Guest,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,96.792052469135,96.653163580246,100,100,100,100,100,,,,,,,,,,,,2,99.67226080246904
SKT3405,SKT3405__S_Silver_Star_RD,9,2G/3G/LTE,Gold,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,100,100,100,100,100,96.786265432098,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.8393132716049
PMD6139,PMD6139__S_KanpurSialkotWarid_MDSK4517,12,2G/3G/LTE,Platinum,Macro,Standby,C4-SKT-03,Jazz Host/TELENOR Guest,DEODAR,DG site,100,100,100,93.544077932098,92.573302469135,100,100,100,100,100,100,100,100,100,85.310570987654,100,86.821469907407,98.212287808642,98.485243055555,100,,,,,,,,,,,,6,97.74734760802455
RUR0879,RUR0879__S_Chaprar,18,2G/3G/LTE,Platinum,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,98.529128086419,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.92645640432094
SKT8132,SKT8132__T_PansarianBazar,2,2G/LTE,Bronze,Micro,Jazz CP Prime,C4-SKT-03,JAZZ,JAZZ,Non DG Site,100,100,100,93.802083333333,100,100,100,100,100,100,100,63.804976851851,32.002314814814,32.390046296296,29.201388888888,28.770254629629,38.258101851851,54.508101851851,100,100,,,,,,,,,,,,8,78.63686342592567
RUR6212,RUR6212__S_School_SohawaRD_MDMB4307,9,2G/3G/LTE,Platinum,Macro,Deodar CP Prime,C4-MBD-08,JAZZ,DEODAR,Non DG Site,100,100,99.085005144032,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.805812757201,91.576003086419,100,,,,,,,,,,,,3,99.5233410493826
HWY8851,HWY8851__S_NauthaSukheki,9,2G/3G/LTE,Diamond,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,100,100,100,100,100,90.18711419753,82.629886831275,95.636574074074,100,99.992926954732,97.07561728395,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,5,98.27610596707805
GJA6164,GJA6164__S_Dairah_NazarMGondal_MandiBahaodin warid_MR335411,12,2G/3G/LTE,Elite,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,100,100,99.073109567901,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.789737654321,99.943576388888,100,,,,,,,,,,,,3,99.9403211805555
GUJ9434,GUJ9434__S_Gulzar Colony Warid_MDGJ4162,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,90.412326388888,76.564911265432,65.674672067901,77.514949845679,95.902777777777,90.728202160493,95.670814043209,90.741705246913,94.414544753086,95.160108024691,96.299189814814,100,97.944637345679,94.051890432098,86.665219907407,69.445408950617,99.512442129629,87.995273919753,57.092978395061,100,,,,,,,,,,,,18,88.08960262345633
HWY0112,HWY0112__P_Pindi_Bhattian_M2Warid_25262,11,2G/LTE,Diamond,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,100,100,100,100,94.439709595959,100,100,100,97.49316077441,100,97.220643939393,99.091961279461,95.611847643097,94.142466329966,100,100,100,100,100,100,,,,,,,,,,,,6,98.8999894781143
KQD1725,KQD1725__S_Near Sabzi mandiWarid_KD1612,9,2G/3G/LTE,Gold,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,100,100,100,96.943801440329,100,90.181327160493,100,100,100,100,100,100,100,100,100,100,100,97.884516460905,100,100,,,,,,,,,,,,3,99.25048225308635
RUR8753,RUR8753__P_SialkotAirport,16,2G/3G/LTE,Elite,Macro,Deodar CP Prime,C4-WZD-07,Jazz Host/UFONE Guest,DEODAR,Non DG Site,94.211154513888,99.228877314814,89.596715856481,93.073278356481,100,97.265263310185,94.380787037037,99.995659722222,100,80.657913773148,89.553313078703,100,89.607566550925,99.521484375,100,100,82.335792824074,100,98.730107060185,62.320963541666,,,,,,,,,,,,14,93.52394386574045
SKT9638,SKT9638__P_qbaTown_Sialkot,9,2G/3G/LTE,Elite,Macro,Standby,C4-SKT-03,Jazz Host/UFONE Guest,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.992283950617,100,,,,,,,,,,,,1,99.99961419753086
RUR6405,RUR6405__S_AdamDaraz_CMPak42960,6,2G/LTE,Platinum,Macro,OMO,C4-SKT-03,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,100,100,99.832175925925,100,100,100,100,100,100,100,100,100,100,99.95273919753,99.296875,100,100,95.923032407407,100,100,,,,,,,,,,,,4,99.7502411265431
HFZ9797,HFZ9797__S_Mohalah_pir_kaly,18,2G/3G/LTE,Elite,Macro,Standby,C4-HFZ-06,Jazz Host/TELENOR Guest,DEODAR,DG site,100,100,98.832626028806,100,100,96.918724279835,100,100,100,96.504951131687,96.13811728395,100,100,94.996784979423,100,100,100,100,99.15670010288,100,,,,,,,,,,,,6,99.12739519032905
